Region,Date,Year,Month,Day,Water/Snow/Clouds,Bare Soil,Sparse Veg,Moderate Veg,Dense Veg,Very Dense Veg,Season
NSW Lachlan,2012-05-15,2012,5,15,0.0006118078923218,0.0015295197308045,0.025695931477516,0.6035484857754665,0.3597430406852248,0.0088712144386662,Harvesting
NSW Murrumbidgee,2012-05-15,2012,5,15,0.0,0.0,0.0222757375075255,0.5656231186032511,0.3506923540036122,0.061408789885611,Harvesting
QLD Condamine-Balonne,2012-10-15,2012,10,15,0.0007022471910112,0.0011704119850187,0.5009363295880149,0.4803370786516854,0.0145131086142322,0.0023408239700374,Planting
NSW Barwon Darling,2012-10-15,2012,10,15,0.0018379281537176,0.0020050125313283,0.6187134502923977,0.368922305764411,0.0085213032581453,0.0,Planting
QLD Moonie,2012-10-15,2012,10,15,0.0,0.0,0.6666666666666666,0.3310961968680089,0.0022371364653243,0.0,Planting
NSW Murray Above,2012-10-15,2012,10,15,0.0,0.0,0.0,0.0067567567567567,0.3716216216216216,0.6216216216216216,Planting
NSW Lower Darling,2012-10-15,2012,10,15,0.0100096867936712,0.0045205037132709,0.831126896997094,0.1543429124959638,0.0,0.0,Planting
QLD Border Rivers,2012-10-15,2012,10,15,0.0,0.0,0.3468354430379747,0.6341772151898735,0.0189873417721519,0.0,Planting
NSW Border Rivers,2012-10-15,2012,10,15,0.0,0.0,0.1452095808383233,0.7799401197604791,0.0733532934131736,0.0014970059880239,Planting
NSW Gwydir,2012-10-15,2012,10,15,0.0,0.0011627906976744,0.1430232558139534,0.7953488372093023,0.0604651162790697,0.0,Planting
NSW Namoi,2012-10-15,2012,10,15,0.0006983240223463,0.0006983240223463,0.0314245810055865,0.7618715083798883,0.2053072625698324,0.0,Planting
NSW Macquarie-Castlereagh,2012-10-15,2012,10,15,0.0,0.0,0.107077374404107,0.6721672167216721,0.22002200220022,0.0007334066740007,Planting
NSW Lachlan,2012-10-15,2012,10,15,0.0006118078923218,0.0,0.1505047415111655,0.4952584888345059,0.3389415723462832,0.0146833894157234,Planting
NSW Murrumbidgee,2012-10-15,2012,10,15,0.0,0.0009030704394942,0.1592414208308248,0.3859121011438892,0.3901264298615292,0.0638169777242625,Planting
QLD Condamine-Balonne,2012-11-15,2012,11,15,0.0004681647940074,0.0011704119850187,0.6107209737827716,0.3733614232209737,0.0117041198501872,0.0025749063670411,Growing
NSW Barwon Darling,2012-11-15,2012,11,15,0.0015037593984962,0.002172096908939,0.8038429406850459,0.1914786967418546,0.0010025062656641,0.0,Planting
QLD Moonie,2012-11-15,2012,11,15,0.0,0.0,0.7897091722595079,0.2102908277404921,0.0,0.0,Growing
NSW Murray Above,2012-11-15,2012,11,15,0.0,0.0,0.0,0.0,0.6824324324324325,0.3175675675675675,Planting
NSW Lower Darling,2012-11-15,2012,11,15,0.0093639005489183,0.0061349693251533,0.903777849531805,0.0807232805941233,0.0,0.0,Growing
QLD Border Rivers,2012-11-15,2012,11,15,0.0,0.0,0.4113924050632911,0.5632911392405063,0.0253164556962025,0.0,Growing
NSW Border Rivers,2012-11-15,2012,11,15,0.0,0.0,0.312874251497006,0.5254491017964071,0.1586826347305389,0.0029940119760479,Growing
NSW Gwydir,2012-11-15,2012,11,15,0.0,0.0011627906976744,0.4941860465116279,0.4523255813953488,0.0523255813953488,0.0,Growing
NSW Namoi,2012-11-15,2012,11,15,0.0006983240223463,0.0006983240223463,0.3875698324022346,0.5712290502793296,0.039804469273743,0.0,Growing
NSW Macquarie-Castlereagh,2012-11-15,2012,11,15,0.0,0.0,0.4528786211954528,0.4664466446644664,0.0799413274660799,0.0007334066740007,Growing
NSW Lachlan,2012-11-15,2012,11,15,0.0006118078923218,0.0015295197308045,0.501682471703885,0.3646375038237993,0.1306209850107066,0.0009177118384827,Planting
NSW Murrumbidgee,2012-11-15,2012,11,15,0.0,0.0009030704394942,0.5096327513546056,0.2513546056592414,0.2296809151113787,0.0084286574352799,Planting
QLD Condamine-Balonne,2012-12-15,2012,12,15,0.0002340823970037,0.0002340823970037,0.5973782771535581,0.3810861423220973,0.0180243445692883,0.0030430711610486,Growing
NSW Barwon Darling,2012-12-15,2012,12,15,0.0010025062656641,0.002172096908939,0.8392648287385129,0.1568922305764411,0.0006683375104427,0.0,Growing
QLD Moonie,2012-12-15,2012,12,15,0.0,0.0,0.7897091722595079,0.2102908277404921,0.0,0.0,Growing
NSW Murray Above,2012-12-15,2012,12,15,0.0,0.0,0.0,0.1959459459459459,0.5945945945945946,0.2094594594594594,Growing
NSW Lower Darling,2012-12-15,2012,12,15,0.0074265418146593,0.0077494349370358,0.9199225056506296,0.0649015175976751,0.0,0.0,Growing
QLD Border Rivers,2012-12-15,2012,12,15,0.0,0.0,0.3721518987341772,0.5924050632911393,0.0354430379746835,0.0,Growing
NSW Border Rivers,2012-12-15,2012,12,15,0.0,0.0,0.278443113772455,0.4790419161676646,0.2335329341317365,0.0089820359281437,Growing
NSW Gwydir,2012-12-15,2012,12,15,0.0,0.0,0.5,0.3732558139534884,0.1209302325581395,0.005813953488372,Growing
NSW Namoi,2012-12-15,2012,12,15,0.0006983240223463,0.0006983240223463,0.4182960893854748,0.5097765363128491,0.0705307262569832,0.0,Growing
NSW Macquarie-Castlereagh,2012-12-15,2012,12,15,0.0,0.0003667033370003,0.5944261092775944,0.3736707004033737,0.0315364869820315,0.0,Growing
NSW Lachlan,2012-12-15,2012,12,15,0.0,0.0021413276231263,0.6824717038849801,0.2955032119914347,0.0198837565004588,0.0,Growing
NSW Murrumbidgee,2012-12-15,2012,12,15,0.0,0.0009030704394942,0.6369656833232992,0.2588801926550271,0.0942203491872366,0.0090307043949428,Growing
QLD Condamine-Balonne,2013-01-15,2013,1,15,0.0002340823970037,0.0,0.4997659176029962,0.4576310861423221,0.0390917602996254,0.0032771535580524,Flowering
NSW Barwon Darling,2013-01-15,2013,1,15,0.0008354218880534,0.0016708437761069,0.851796157059315,0.1450292397660818,0.0006683375104427,0.0,Flowering
QLD Moonie,2013-01-15,2013,1,15,0.0,0.0,0.6286353467561522,0.3691275167785235,0.0022371364653243,0.0,Flowering
NSW Murray Above,2013-01-15,2013,1,15,0.0,0.0,0.0,0.4391891891891892,0.3716216216216216,0.1891891891891892,Flowering
NSW Lower Darling,2013-01-15,2013,1,15,0.0071036486922828,0.0064578624475298,0.9270261543429124,0.0594123345172747,0.0,0.0,Flowering
QLD Border Rivers,2013-01-15,2013,1,15,0.0,0.0,0.2075949367088607,0.689873417721519,0.1025316455696202,0.0,Flowering
NSW Border Rivers,2013-01-15,2013,1,15,0.0,0.0,0.1721556886227545,0.4805389221556886,0.3368263473053892,0.0104790419161676,Flowering
NSW Gwydir,2013-01-15,2013,1,15,0.0,0.0,0.3581395348837209,0.477906976744186,0.1593023255813953,0.0046511627906976,Flowering
NSW Namoi,2013-01-15,2013,1,15,0.0,0.0,0.3198324022346369,0.6236033519553073,0.0565642458100558,0.0,Flowering
NSW Macquarie-Castlereagh,2013-01-15,2013,1,15,0.0,0.0,0.6285295196186286,0.3513017968463513,0.0201686835350201,0.0,Flowering
NSW Lachlan,2013-01-15,2013,1,15,0.0,0.0012236157846436,0.7412052615478739,0.249005812174977,0.0085653104925053,0.0,Flowering
NSW Murrumbidgee,2013-01-15,2013,1,15,0.0,0.0009030704394942,0.6983744732089103,0.2146297411198073,0.076158940397351,0.009933774834437,Flowering
QLD Condamine-Balonne,2013-02-15,2013,2,15,0.0002340823970037,0.0,0.3614232209737827,0.4763576779026217,0.1563670411985018,0.0056179775280898,Maturation
NSW Barwon Darling,2013-02-15,2013,2,15,0.0008354218880534,0.0008354218880534,0.8195488721804511,0.1762740183792815,0.0023391812865497,0.0001670843776106,Maturation
QLD Moonie,2013-02-15,2013,2,15,0.0,0.0,0.2818791946308724,0.5480984340044742,0.1700223713646532,0.0,Maturation
NSW Murray Above,2013-02-15,2013,2,15,0.0,0.0,0.0,0.4391891891891892,0.3648648648648648,0.1959459459459459,Maturation
NSW Lower Darling,2013-02-15,2013,2,15,0.0061349693251533,0.0054891830804003,0.904423635776558,0.0836293186955117,0.0003228931223764,0.0,Maturation
QLD Border Rivers,2013-02-15,2013,2,15,0.0,0.0012658227848101,0.1126582278481012,0.3468354430379747,0.5392405063291139,0.0,Maturation
NSW Border Rivers,2013-02-15,2013,2,15,0.0,0.0,0.0853293413173652,0.1916167664670658,0.6631736526946108,0.059880239520958,Maturation
NSW Gwydir,2013-02-15,2013,2,15,0.0,0.0,0.2406976744186046,0.241860465116279,0.4930232558139535,0.0244186046511627,Maturation
NSW Namoi,2013-02-15,2013,2,15,0.0,0.0006983240223463,0.1215083798882681,0.4085195530726257,0.4622905027932961,0.0069832402234636,Maturation
NSW Macquarie-Castlereagh,2013-02-15,2013,2,15,0.0,0.0,0.5115511551155115,0.325999266593326,0.1624495782911624,0.0,Maturation
NSW Lachlan,2013-02-15,2013,2,15,0.0006118078923218,0.0,0.7311104313245641,0.245946772713368,0.0223309880697461,0.0,Maturation
NSW Murrumbidgee,2013-02-15,2013,2,15,0.0,0.0009030704394942,0.7034918723660446,0.2043949428055388,0.0803732691149909,0.0108368452739313,Maturation
QLD Condamine-Balonne,2013-03-15,2013,3,15,0.0002340823970037,0.0002340823970037,0.1835205992509363,0.513810861423221,0.2799625468164794,0.0222378277153558,Maturation
NSW Barwon Darling,2013-03-15,2013,3,15,0.0006683375104427,0.000501253132832,0.683375104427736,0.3104427736006683,0.0048454469507101,0.0001670843776106,Maturation
QLD Moonie,2013-03-15,2013,3,15,0.0,0.0,0.0559284116331096,0.494407158836689,0.4496644295302013,0.0,Maturation
NSW Murray Above,2013-03-15,2013,3,15,0.0,0.0,0.0,0.0,0.722972972972973,0.277027027027027,Maturation
NSW Lower Darling,2013-03-15,2013,3,15,0.0051662899580238,0.0051662899580238,0.8472715531159186,0.1420729738456571,0.0003228931223764,0.0,Maturation
QLD Border Rivers,2013-03-15,2013,3,15,0.0,0.0012658227848101,0.0417721518987341,0.3113924050632911,0.6329113924050633,0.0126582278481012,Maturation
NSW Border Rivers,2013-03-15,2013,3,15,0.0,0.0,0.028443113772455,0.2020958083832335,0.6796407185628742,0.0898203592814371,Maturation
NSW Gwydir,2013-03-15,2013,3,15,0.0,0.0,0.1593023255813953,0.2627906976744186,0.5383720930232558,0.0395348837209302,Maturation
NSW Namoi,2013-03-15,2013,3,15,0.0006983240223463,0.0,0.0977653631284916,0.191340782122905,0.6564245810055865,0.0537709497206703,Maturation
NSW Macquarie-Castlereagh,2013-03-15,2013,3,15,0.0,0.0,0.2431243124312431,0.3986065273193986,0.3142647598093143,0.044004400440044,Maturation
NSW Lachlan,2013-03-15,2013,3,15,0.0006118078923218,0.0,0.5188130926888956,0.3860507800550627,0.0822881615172835,0.0122361578464362,Maturation
NSW Murrumbidgee,2013-03-15,2013,3,15,0.0,0.0,0.5767609873570139,0.2579771222155328,0.1402769416014449,0.0249849488260084,Maturation
QLD Condamine-Balonne,2013-04-15,2013,4,15,0.0,0.0004681647940074,0.3141385767790262,0.5037453183520599,0.1605805243445693,0.021067415730337,Harvesting
NSW Barwon Darling,2013-04-15,2013,4,15,0.0006683375104427,0.0010025062656641,0.6232247284878863,0.37109440267335,0.0040100250626566,0.0,Harvesting
QLD Moonie,2013-04-15,2013,4,15,0.0,0.0,0.087248322147651,0.7583892617449665,0.1543624161073825,0.0,Harvesting
NSW Murray Above,2013-04-15,2013,4,15,0.0,0.0,0.0,0.0,0.581081081081081,0.4189189189189189,Harvesting
NSW Lower Darling,2013-04-15,2013,4,15,0.0054891830804003,0.0054891830804003,0.8082014853083629,0.1808201485308363,0.0,0.0,Harvesting
QLD Border Rivers,2013-04-15,2013,4,15,0.0,0.0,0.0696202531645569,0.4379746835443038,0.4746835443037974,0.0177215189873417,Harvesting
NSW Border Rivers,2013-04-15,2013,4,15,0.0,0.0,0.059880239520958,0.2904191616766467,0.5973053892215568,0.0523952095808383,Harvesting
NSW Gwydir,2013-04-15,2013,4,15,0.0,0.0,0.227906976744186,0.3953488372093023,0.3744186046511628,0.0023255813953488,Harvesting
NSW Namoi,2013-04-15,2013,4,15,0.0,0.0006983240223463,0.1298882681564245,0.4287709497206703,0.4210893854748603,0.0195530726256983,Harvesting
NSW Macquarie-Castlereagh,2013-04-15,2013,4,15,0.0,0.0,0.2669600293362669,0.4437110377704437,0.2647598093142647,0.0245691235790245,Harvesting
NSW Lachlan,2013-04-15,2013,4,15,0.0006118078923218,0.0,0.4759865402263689,0.3832976445396145,0.1327623126338329,0.0073416947078617,Harvesting
NSW Murrumbidgee,2013-04-15,2013,4,15,0.0,0.0,0.4996989765201686,0.3082480433473811,0.1472004816375677,0.0448524984948826,Harvesting
NSW Barwon Darling,2013-05-15,2013,5,15,0.0006683375104427,0.000501253132832,0.58796992481203,0.4006683375104428,0.0101921470342522,0.0,Harvesting
NSW Murray Above,2013-05-15,2013,5,15,0.0,0.0,0.0,0.0,0.581081081081081,0.4189189189189189,Harvesting
NSW Lachlan,2013-05-15,2013,5,15,0.0006118078923218,0.0,0.449984704802692,0.4521260324258183,0.0908534720097889,0.006423982869379,Harvesting
NSW Murrumbidgee,2013-05-15,2013,5,15,0.0,0.0,0.4939795304033714,0.3464780252859723,0.1122817579771222,0.047260686333534,Harvesting
QLD Condamine-Balonne,2013-10-15,2013,10,15,0.0004681647940074,0.0009363295880149,0.7593632958801498,0.2216760299625468,0.0145131086142322,0.0030430711610486,Planting
NSW Barwon Darling,2013-10-15,2013,10,15,0.0006683375104427,0.0011695906432748,0.8063492063492064,0.1914786967418546,0.0003341687552213,0.0,Planting
QLD Moonie,2013-10-15,2013,10,15,0.0,0.0,0.8478747203579419,0.1498881431767337,0.0022371364653243,0.0,Planting
NSW Murray Above,2013-10-15,2013,10,15,0.0,0.0,0.0,0.0067567567567567,0.3378378378378378,0.6554054054054054,Planting
NSW Lower Darling,2013-10-15,2013,10,15,0.0051662899580238,0.0041976105908944,0.8966742008395221,0.093639005489183,0.0003228931223764,0.0,Planting
QLD Border Rivers,2013-10-15,2013,10,15,0.0,0.0,0.4240506329113924,0.520253164556962,0.0556962025316455,0.0,Planting
NSW Border Rivers,2013-10-15,2013,10,15,0.0,0.0,0.2649700598802395,0.5838323353293413,0.1482035928143712,0.0029940119760479,Planting
NSW Gwydir,2013-10-15,2013,10,15,0.0,0.0,0.4430232558139534,0.5186046511627908,0.0383720930232558,0.0,Planting
NSW Namoi,2013-10-15,2013,10,15,0.0,0.0,0.2409217877094972,0.6710893854748603,0.0879888268156424,0.0,Planting
NSW Macquarie-Castlereagh,2013-10-15,2013,10,15,0.0,0.0,0.1756508984231756,0.6068940227356069,0.2134213421342134,0.004033736707004,Planting
NSW Lachlan,2013-10-15,2013,10,15,0.0,0.0,0.171306209850107,0.4493728969103701,0.3615784643621902,0.0177424288773325,Planting
NSW Murrumbidgee,2013-10-15,2013,10,15,0.0,0.0,0.2080072245635159,0.3356411800120409,0.3055388320288982,0.1508127633955448,Planting
QLD Condamine-Balonne,2013-11-15,2013,11,15,0.0004681647940074,0.0009363295880149,0.7729400749063671,0.2090355805243445,0.0138108614232209,0.0028089887640449,Growing
NSW Barwon Darling,2013-11-15,2013,11,15,0.0003341687552213,0.0008354218880534,0.9020885547201336,0.0965747702589807,0.0001670843776106,0.0,Planting
QLD Moonie,2013-11-15,2013,11,15,0.0,0.0,0.8635346756152126,0.1364653243847874,0.0,0.0,Growing
NSW Murray Above,2013-11-15,2013,11,15,0.0,0.0,0.0,0.0,0.6824324324324325,0.3175675675675675,Planting
NSW Lower Darling,2013-11-15,2013,11,15,0.0058120762027768,0.0022602518566354,0.9451081691959962,0.0468195027445915,0.0,0.0,Growing
QLD Border Rivers,2013-11-15,2013,11,15,0.0,0.0,0.4455696202531645,0.5265822784810127,0.0278481012658227,0.0,Growing
NSW Border Rivers,2013-11-15,2013,11,15,0.0,0.0,0.3383233532934132,0.5523952095808383,0.1062874251497006,0.0029940119760479,Growing
NSW Gwydir,2013-11-15,2013,11,15,0.0,0.0,0.5709302325581396,0.4232558139534884,0.005813953488372,0.0,Growing
NSW Namoi,2013-11-15,2013,11,15,0.0,0.0,0.4692737430167598,0.5090782122905028,0.0216480446927374,0.0,Growing
NSW Macquarie-Castlereagh,2013-11-15,2013,11,15,0.0,0.0,0.5738907224055739,0.3887055372203887,0.0374037403740374,0.0,Growing
NSW Lachlan,2013-11-15,2013,11,15,0.0006118078923218,0.0,0.6078311410217192,0.3380238605078005,0.0535331905781584,0.0,Planting
NSW Murrumbidgee,2013-11-15,2013,11,15,0.0,0.0,0.5999397953040337,0.2411198073449729,0.1526189042745334,0.0063214930764599,Planting
QLD Condamine-Balonne,2013-12-15,2013,12,15,0.0002340823970037,0.0,0.6959269662921348,0.2797284644194756,0.0208333333333333,0.0032771535580524,Growing
NSW Barwon Darling,2013-12-15,2013,12,15,0.0003341687552213,0.0003341687552213,0.9186299081035924,0.0803675856307435,0.0003341687552213,0.0,Growing
QLD Moonie,2013-12-15,2013,12,15,0.0,0.0,0.7651006711409396,0.2348993288590604,0.0,0.0,Growing
NSW Murray Above,2013-12-15,2013,12,15,0.0,0.0,0.0,0.3648648648648648,0.5067567567567568,0.1283783783783783,Growing
NSW Lower Darling,2013-12-15,2013,12,15,0.0048433968356474,0.0038747174685179,0.949628672909267,0.0416532127865676,0.0,0.0,Growing
QLD Border Rivers,2013-12-15,2013,12,15,0.0,0.0,0.3746835443037974,0.5772151898734177,0.0481012658227848,0.0,Growing
NSW Border Rivers,2013-12-15,2013,12,15,0.0,0.0,0.281437125748503,0.5538922155688623,0.1601796407185629,0.0044910179640718,Growing
NSW Gwydir,2013-12-15,2013,12,15,0.0,0.0,0.5290697674418605,0.3965116279069767,0.0744186046511627,0.0,Growing
NSW Namoi,2013-12-15,2013,12,15,0.0,0.0,0.3777932960893855,0.5328212290502793,0.0893854748603352,0.0,Growing
NSW Macquarie-Castlereagh,2013-12-15,2013,12,15,0.0,0.0,0.6927026035936927,0.2904290429042904,0.0168683535020168,0.0,Growing
NSW Lachlan,2013-12-15,2013,12,15,0.0006118078923218,0.0,0.718568369531967,0.2701131844600795,0.0107066381156316,0.0,Growing
NSW Murrumbidgee,2013-12-15,2013,12,15,0.0,0.0,0.730583985550873,0.1670680313064419,0.1002408187838651,0.0021071643588199,Growing
QLD Condamine-Balonne,2014-01-15,2014,1,15,0.0002340823970037,0.0,0.7118445692883895,0.2668539325842696,0.0184925093632958,0.0025749063670411,Flowering
NSW Barwon Darling,2014-01-15,2014,1,15,0.0,0.0003341687552213,0.9152882205513784,0.0842105263157894,0.0001670843776106,0.0,Flowering
QLD Moonie,2014-01-15,2014,1,15,0.0,0.0,0.8635346756152126,0.1364653243847874,0.0,0.0,Flowering
NSW Murray Above,2014-01-15,2014,1,15,0.0,0.0,0.0,0.4864864864864865,0.3648648648648648,0.1486486486486486,Flowering
NSW Lower Darling,2014-01-15,2014,1,15,0.0035518243461414,0.0038747174685179,0.9444623829512432,0.0481110752340975,0.0,0.0,Flowering
QLD Border Rivers,2014-01-15,2014,1,15,0.0,0.0,0.4341772151898734,0.5481012658227848,0.0177215189873417,0.0,Flowering
NSW Border Rivers,2014-01-15,2014,1,15,0.0,0.0,0.3817365269461077,0.5553892215568862,0.059880239520958,0.0029940119760479,Flowering
NSW Gwydir,2014-01-15,2014,1,15,0.0,0.0,0.5569767441860465,0.4290697674418605,0.0127906976744186,0.0011627906976744,Flowering
NSW Namoi,2014-01-15,2014,1,15,0.0,0.0,0.4636871508379888,0.5237430167597765,0.0125698324022346,0.0,Flowering
NSW Macquarie-Castlereagh,2014-01-15,2014,1,15,0.0,0.0,0.6688668866886689,0.3208654198753208,0.0102676934360102,0.0,Flowering
NSW Lachlan,2014-01-15,2014,1,15,0.0006118078923218,0.0,0.7794432548179872,0.2153563780972774,0.0045885591924135,0.0,Flowering
NSW Murrumbidgee,2014-01-15,2014,1,15,0.0,0.0009030704394942,0.7658037326911499,0.1640577965081276,0.0683323299217339,0.0009030704394942,Flowering
QLD Condamine-Balonne,2014-02-15,2014,2,15,0.0002340823970037,0.0,0.6956928838951311,0.2801966292134831,0.0213014981273408,0.0025749063670411,Maturation
NSW Barwon Darling,2014-02-15,2014,2,15,0.0,0.0,0.8922305764411027,0.1076023391812865,0.0001670843776106,0.0,Maturation
QLD Moonie,2014-02-15,2014,2,15,0.0,0.0,0.825503355704698,0.174496644295302,0.0,0.0,Maturation
NSW Murray Above,2014-02-15,2014,2,15,0.0,0.0,0.0,0.5135135135135135,0.2905405405405405,0.1959459459459459,Maturation
NSW Lower Darling,2014-02-15,2014,2,15,0.0029060381013884,0.0032289312237649,0.9338069099128188,0.0594123345172747,0.0006457862447529,0.0,Maturation
QLD Border Rivers,2014-02-15,2014,2,15,0.0,0.0,0.4265822784810126,0.549367088607595,0.0240506329113924,0.0,Maturation
NSW Border Rivers,2014-02-15,2014,2,15,0.0,0.0,0.3757485029940119,0.5434131736526946,0.0763473053892215,0.0044910179640718,Maturation
NSW Gwydir,2014-02-15,2014,2,15,0.0,0.0,0.5906976744186047,0.386046511627907,0.0220930232558139,0.0011627906976744,Maturation
NSW Namoi,2014-02-15,2014,2,15,0.0,0.0,0.4615921787709497,0.5216480446927374,0.0167597765363128,0.0,Maturation
NSW Macquarie-Castlereagh,2014-02-15,2014,2,15,0.0,0.0,0.6567656765676567,0.3322332233223322,0.011001100110011,0.0,Maturation
NSW Lachlan,2014-02-15,2014,2,15,0.0,0.0006118078923218,0.7818904863872744,0.2144386662587947,0.003059039461609,0.0,Maturation
NSW Murrumbidgee,2014-02-15,2014,2,15,0.0,0.0,0.75948223961469,0.1739915713425647,0.0629139072847682,0.0036122817579771,Maturation
QLD Condamine-Balonne,2014-03-15,2014,3,15,0.0002340823970037,0.0,0.4410112359550562,0.5316011235955056,0.0236423220973782,0.0035112359550561,Maturation
NSW Barwon Darling,2014-03-15,2014,3,15,0.0,0.0,0.6554720133667502,0.3398496240601504,0.0046783625730994,0.0,Maturation
QLD Moonie,2014-03-15,2014,3,15,0.0,0.0,0.3937360178970917,0.5995525727069351,0.0067114093959731,0.0,Maturation
NSW Murray Above,2014-03-15,2014,3,15,0.0,0.0,0.0,0.2094594594594594,0.4932432432432432,0.2972972972972973,Maturation
NSW Lower Darling,2014-03-15,2014,3,15,0.0025831449790119,0.0016144656118824,0.803680981595092,0.191798514691637,0.0003228931223764,0.0,Maturation
QLD Border Rivers,2014-03-15,2014,3,15,0.0,0.0,0.3556962025316456,0.5544303797468354,0.0898734177215189,0.0,Maturation
NSW Border Rivers,2014-03-15,2014,3,15,0.0,0.0,0.2859281437125748,0.5733532934131736,0.1302395209580838,0.0104790419161676,Maturation
NSW Gwydir,2014-03-15,2014,3,15,0.0,0.0,0.4534883720930232,0.4848837209302326,0.0604651162790697,0.0011627906976744,Maturation
NSW Namoi,2014-03-15,2014,3,15,0.0,0.0,0.2842178770949721,0.5803072625698324,0.1354748603351955,0.0,Maturation
NSW Macquarie-Castlereagh,2014-03-15,2014,3,15,0.0,0.0,0.0583058305830583,0.4943160982764943,0.4286762009534287,0.0187018701870187,Maturation
NSW Lachlan,2014-03-15,2014,3,15,0.0,0.0006118078923218,0.3052921382685836,0.5212603242581829,0.1664117467115325,0.006423982869379,Maturation
NSW Murrumbidgee,2014-03-15,2014,3,15,0.0,0.0,0.5734497290788682,0.2630945213726671,0.1297411198073449,0.0337146297411198,Maturation
QLD Condamine-Balonne,2014-04-15,2014,4,15,0.0002340823970037,0.0,0.1575374531835206,0.5784176029962547,0.2544475655430712,0.0093632958801498,Harvesting
NSW Barwon Darling,2014-04-15,2014,4,15,0.0,0.0,0.4591478696741854,0.5072681704260652,0.0335839598997493,0.0,Harvesting
QLD Moonie,2014-04-15,2014,4,15,0.0,0.0,0.0604026845637583,0.4519015659955257,0.4876957494407158,0.0,Harvesting
NSW Murray Above,2014-04-15,2014,4,15,0.0,0.0,0.0,0.0,0.1554054054054054,0.8445945945945946,Harvesting
NSW Lower Darling,2014-04-15,2014,4,15,0.0022602518566354,0.0016144656118824,0.4091055860510171,0.5854052308685825,0.0016144656118824,0.0,Harvesting
QLD Border Rivers,2014-04-15,2014,4,15,0.0,0.0,0.0797468354430379,0.4670886075949367,0.4518987341772152,0.0012658227848101,Harvesting
NSW Border Rivers,2014-04-15,2014,4,15,0.0,0.0,0.0943113772455089,0.2724550898203592,0.5898203592814372,0.0434131736526946,Harvesting
NSW Gwydir,2014-04-15,2014,4,15,0.0,0.0,0.2011627906976744,0.3337209302325581,0.4186046511627907,0.0465116279069767,Harvesting
NSW Namoi,2014-04-15,2014,4,15,0.0,0.0,0.060754189944134,0.3009776536312849,0.5467877094972067,0.0914804469273743,Harvesting
NSW Macquarie-Castlereagh,2014-04-15,2014,4,15,0.0,0.0,0.0124679134580124,0.2401906857352402,0.5148514851485149,0.2324899156582325,Harvesting
NSW Lachlan,2014-04-15,2014,4,15,0.0,0.0,0.0617925971245029,0.4435607219333129,0.3649434077699602,0.1297032731722239,Harvesting
NSW Murrumbidgee,2014-04-15,2014,4,15,0.0,0.0,0.1137868753762793,0.4172185430463576,0.3010234798314268,0.1679711017459361,Harvesting
NSW Barwon Darling,2014-05-15,2014,5,15,0.0,0.0,0.4406015037593985,0.5261487050960735,0.0332497911445279,0.0,Harvesting
NSW Murray Above,2014-05-15,2014,5,15,0.0,0.0,0.0,0.0,0.054054054054054,0.945945945945946,Harvesting
NSW Lachlan,2014-05-15,2014,5,15,0.0,0.0,0.0302844906699296,0.4521260324258183,0.3588253288467421,0.1587641480575099,Harvesting
NSW Murrumbidgee,2014-05-15,2014,5,15,0.0,0.0,0.0692354003612281,0.3642384105960264,0.351896447922938,0.2146297411198073,Harvesting
QLD Condamine-Balonne,2014-10-15,2014,10,15,0.0002340823970037,0.0004681647940074,0.7125468164794008,0.274812734082397,0.0093632958801498,0.0025749063670411,Planting
NSW Barwon Darling,2014-10-15,2014,10,15,0.0,0.0,0.8556390977443609,0.1441938178780284,0.0001670843776106,0.0,Planting
QLD Moonie,2014-10-15,2014,10,15,0.0,0.0,0.7225950782997763,0.2774049217002237,0.0,0.0,Planting
NSW Murray Above,2014-10-15,2014,10,15,0.0,0.0,0.0,0.0067567567567567,0.3108108108108108,0.6824324324324325,Planting
NSW Lower Darling,2014-10-15,2014,10,15,0.0022602518566354,0.0009686793671294,0.923474329996771,0.073296738779464,0.0,0.0,Planting
QLD Border Rivers,2014-10-15,2014,10,15,0.0,0.0,0.4126582278481012,0.5645569620253165,0.0227848101265822,0.0,Planting
NSW Border Rivers,2014-10-15,2014,10,15,0.0,0.0,0.2664670658682634,0.6197604790419161,0.1092814371257485,0.0044910179640718,Planting
NSW Gwydir,2014-10-15,2014,10,15,0.0,0.0,0.4290697674418605,0.4651162790697674,0.1058139534883721,0.0,Planting
NSW Namoi,2014-10-15,2014,10,15,0.0,0.0,0.1689944134078212,0.6396648044692738,0.1801675977653631,0.0111731843575419,Planting
NSW Macquarie-Castlereagh,2014-10-15,2014,10,15,0.0,0.0,0.1415474880821415,0.6406307297396406,0.1884855152181885,0.0293362669600293,Planting
NSW Lachlan,2014-10-15,2014,10,15,0.0,0.0,0.3263995105536861,0.3790149892933618,0.1921076781890486,0.1024778219639033,Planting
NSW Murrumbidgee,2014-10-15,2014,10,15,0.0,0.0,0.2486453943407585,0.316676700782661,0.2937989163154726,0.1408789885611077,Planting
QLD Condamine-Balonne,2014-11-15,2014,11,15,0.0,0.0004681647940074,0.829119850187266,0.1633895131086142,0.0044475655430711,0.0025749063670411,Growing
NSW Barwon Darling,2014-11-15,2014,11,15,0.0,0.0,0.924812030075188,0.075187969924812,0.0,0.0,Planting
